GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2014 Inflation-adjusted dollars)
1500000US060750253004,060750253004,"Block Group 4, Census Tract 253, San Francisco County, California",45910,7588
1500000US060750254011,060750254011,"Block Group 1, Census Tract 254.01, San Francisco County, California",38612,8776
1500000US060750254012,060750254012,"Block Group 2, Census Tract 254.01, San Francisco County, California",53790,21342
1500000US060750254013,060750254013,"Block Group 3, Census Tract 254.01, San Francisco County, California",37445,7623
1500000US060750254021,060750254021,"Block Group 1, Census Tract 254.02, San Francisco County, California",42235,13051
1500000US060750254022,060750254022,"Block Group 2, Census Tract 254.02, San Francisco County, California",52951,14023
1500000US060750254023,060750254023,"Block Group 3, Census Tract 254.02, San Francisco County, California",48477,12654
1500000US060750254031,060750254031,"Block Group 1, Census Tract 254.03, San Francisco County, California",39759,17613
1500000US060750254032,060750254032,"Block Group 2, Census Tract 254.03, San Francisco County, California",25367,4496
1500000US060750255001,060750255001,"Block Group 1, Census Tract 255, San Francisco County, California",48919,17201
1500000US060750255002,060750255002,"Block Group 2, Census Tract 255, San Francisco County, California",30744,8581
1500000US060750255003,060750255003,"Block Group 3, Census Tract 255, San Francisco County, California",35240,10672
1500000US060750255004,060750255004,"Block Group 4, Census Tract 255, San Francisco County, California",37521,10150
1500000US060750255005,060750255005,"Block Group 5, Census Tract 255, San Francisco County, California",34495,14599
1500000US060750255006,060750255006,"Block Group 6, Census Tract 255, San Francisco County, California",33950,9919
1500000US060750256001,060750256001,"Block Group 1, Census Tract 256, San Francisco County, California",24528,3646
1500000US060750256002,060750256002,"Block Group 2, Census Tract 256, San Francisco County, California",25663,8589
1500000US060750256003,060750256003,"Block Group 3, Census Tract 256, San Francisco County, California",34339,7927
1500000US060750256004,060750256004,"Block Group 4, Census Tract 256, San Francisco County, California",24449,5651
1500000US060750257011,060750257011,"Block Group 1, Census Tract 257.01, San Francisco County, California",39908,21793
1500000US060750257012,060750257012,"Block Group 2, Census Tract 257.01, San Francisco County, California",32062,8681
1500000US060750257013,060750257013,"Block Group 3, Census Tract 257.01, San Francisco County, California",31816,5947
1500000US060750257021,060750257021,"Block Group 1, Census Tract 257.02, San Francisco County, California",17506,5120
1500000US060750257022,060750257022,"Block Group 2, Census Tract 257.02, San Francisco County, California",18416,4499
1500000US060750257023,060750257023,"Block Group 3, Census Tract 257.02, San Francisco County, California",33304,6979
1500000US060750258001,060750258001,"Block Group 1, Census Tract 258, San Francisco County, California",21114,4065
1500000US060750258002,060750258002,"Block Group 2, Census Tract 258, San Francisco County, California",24732,7523
1500000US060750259001,060750259001,"Block Group 1, Census Tract 259, San Francisco County, California",36094,5078
1500000US060750259002,060750259002,"Block Group 2, Census Tract 259, San Francisco County, California",38474,7574
1500000US060750259003,060750259003,"Block Group 3, Census Tract 259, San Francisco County, California",31115,10250
1500000US060750260011,060750260011,"Block Group 1, Census Tract 260.01, San Francisco County, California",23529,3162
1500000US060750260012,060750260012,"Block Group 2, Census Tract 260.01, San Francisco County, California",24999,4204
1500000US060750260021,060750260021,"Block Group 1, Census Tract 260.02, San Francisco County, California",19218,2248
1500000US060750260022,060750260022,"Block Group 2, Census Tract 260.02, San Francisco County, California",38068,5129
1500000US060750260031,060750260031,"Block Group 1, Census Tract 260.03, San Francisco County, California",24468,4866
1500000US060750260032,060750260032,"Block Group 2, Census Tract 260.03, San Francisco County, California",22549,3877
1500000US060750260041,060750260041,"Block Group 1, Census Tract 260.04, San Francisco County, California",20116,3083
1500000US060750260042,060750260042,"Block Group 2, Census Tract 260.04, San Francisco County, California",30880,9433
1500000US060750261001,060750261001,"Block Group 1, Census Tract 261, San Francisco County, California",22145,4247
1500000US060750261002,060750261002,"Block Group 2, Census Tract 261, San Francisco County, California",24986,3489
1500000US060750261003,060750261003,"Block Group 3, Census Tract 261, San Francisco County, California",27763,5898
1500000US060750261004,060750261004,"Block Group 4, Census Tract 261, San Francisco County, California",21380,6396
1500000US060750262001,060750262001,"Block Group 1, Census Tract 262, San Francisco County, California",29617,5983
1500000US060750262002,060750262002,"Block Group 2, Census Tract 262, San Francisco County, California",26440,9797
1500000US060750262003,060750262003,"Block Group 3, Census Tract 262, San Francisco County, California",25403,5103
1500000US060750262004,060750262004,"Block Group 4, Census Tract 262, San Francisco County, California",22096,4092
1500000US060750262005,060750262005,"Block Group 5, Census Tract 262, San Francisco County, California",22318,5475
1500000US060750263011,060750263011,"Block Group 1, Census Tract 263.01, San Francisco County, California",24620,6271
1500000US060750263012,060750263012,"Block Group 2, Census Tract 263.01, San Francisco County, California",23635,3405
1500000US060750263013,060750263013,"Block Group 3, Census Tract 263.01, San Francisco County, California",22986,6357
1500000US060750263021,060750263021,"Block Group 1, Census Tract 263.02, San Francisco County, California",26071,4332
1500000US060750263022,060750263022,"Block Group 2, Census Tract 263.02, San Francisco County, California",23388,3658
1500000US060750263023,060750263023,"Block Group 3, Census Tract 263.02, San Francisco County, California",27099,4301
1500000US060750263031,060750263031,"Block Group 1, Census Tract 263.03, San Francisco County, California",19408,3923
1500000US060750263032,060750263032,"Block Group 2, Census Tract 263.03, San Francisco County, California",23828,5650
1500000US060750264011,060750264011,"Block Group 1, Census Tract 264.01, San Francisco County, California",17495,2485
1500000US060750264012,060750264012,"Block Group 2, Census Tract 264.01, San Francisco County, California",20506,3239
1500000US060750264021,060750264021,"Block Group 1, Census Tract 264.02, San Francisco County, California",40753,8731
1500000US060750264022,060750264022,"Block Group 2, Census Tract 264.02, San Francisco County, California",26762,4854
1500000US060750264023,060750264023,"Block Group 3, Census Tract 264.02, San Francisco County, California",23419,3817
1500000US060750264031,060750264031,"Block Group 1, Census Tract 264.03, San Francisco County, California",16916,3805
1500000US060750264032,060750264032,"Block Group 2, Census Tract 264.03, San Francisco County, California",18123,3800
1500000US060750264041,060750264041,"Block Group 1, Census Tract 264.04, San Francisco County, California",19649,4048
1500000US060750264042,060750264042,"Block Group 2, Census Tract 264.04, San Francisco County, California",18052,3578
1500000US060750301011,060750301011,"Block Group 1, Census Tract 301.01, San Francisco County, California",49790,14783
1500000US060750301012,060750301012,"Block Group 2, Census Tract 301.01, San Francisco County, California",52331,13968
1500000US060750301013,060750301013,"Block Group 3, Census Tract 301.01, San Francisco County, California",54566,20640
1500000US060750301014,060750301014,"Block Group 4, Census Tract 301.01, San Francisco County, California",49859,14475
1500000US060750301021,060750301021,"Block Group 1, Census Tract 301.02, San Francisco County, California",58522,9602
1500000US060750301022,060750301022,"Block Group 2, Census Tract 301.02, San Francisco County, California",63035,8685
1500000US060750301023,060750301023,"Block Group 3, Census Tract 301.02, San Francisco County, California",68542,14356
1500000US060750302011,060750302011,"Block Group 1, Census Tract 302.01, San Francisco County, California",45056,5576
1500000US060750302012,060750302012,"Block Group 2, Census Tract 302.01, San Francisco County, California",53672,12334
1500000US060750302013,060750302013,"Block Group 3, Census Tract 302.01, San Francisco County, California",44335,7816
1500000US060750302021,060750302021,"Block Group 1, Census Tract 302.02, San Francisco County, California",52000,9930
1500000US060750302022,060750302022,"Block Group 2, Census Tract 302.02, San Francisco County, California",46906,9272
1500000US060750302023,060750302023,"Block Group 3, Census Tract 302.02, San Francisco County, California",65995,27671
1500000US060750303011,060750303011,"Block Group 1, Census Tract 303.01, San Francisco County, California",48328,12046
1500000US060750303012,060750303012,"Block Group 2, Census Tract 303.01, San Francisco County, California",61424,14123
1500000US060750303013,060750303013,"Block Group 3, Census Tract 303.01, San Francisco County, California",74512,33787
1500000US060750303014,060750303014,"Block Group 4, Census Tract 303.01, San Francisco County, California",45249,11175
1500000US060750303021,060750303021,"Block Group 1, Census Tract 303.02, San Francisco County, California",45252,11037
1500000US060750303022,060750303022,"Block Group 2, Census Tract 303.02, San Francisco County, California",66656,11273
1500000US060750303023,060750303023,"Block Group 3, Census Tract 303.02, San Francisco County, California",60974,15573
1500000US060750304001,060750304001,"Block Group 1, Census Tract 304, San Francisco County, California",129962,38003
1500000US060750304002,060750304002,"Block Group 2, Census Tract 304, San Francisco County, California",105452,27489
1500000US060750304003,060750304003,"Block Group 3, Census Tract 304, San Francisco County, California",43349,9587
1500000US060750304004,060750304004,"Block Group 4, Census Tract 304, San Francisco County, California",46803,15112
1500000US060750304005,060750304005,"Block Group 5, Census Tract 304, San Francisco County, California",50292,13079
1500000US060750305001,060750305001,"Block Group 1, Census Tract 305, San Francisco County, California",75852,15460
1500000US060750305002,060750305002,"Block Group 2, Census Tract 305, San Francisco County, California",56535,7332
1500000US060750305003,060750305003,"Block Group 3, Census Tract 305, San Francisco County, California",35662,9291
1500000US060750306001,060750306001,"Block Group 1, Census Tract 306, San Francisco County, California",61779,13983
1500000US060750306002,060750306002,"Block Group 2, Census Tract 306, San Francisco County, California",58277,8390
1500000US060750306003,060750306003,"Block Group 3, Census Tract 306, San Francisco County, California",100282,44367
1500000US060750307001,060750307001,"Block Group 1, Census Tract 307, San Francisco County, California",56110,7832
1500000US060750307002,060750307002,"Block Group 2, Census Tract 307, San Francisco County, California",64627,15820
1500000US060750307003,060750307003,"Block Group 3, Census Tract 307, San Francisco County, California",53842,9385
1500000US060750308001,060750308001,"Block Group 1, Census Tract 308, San Francisco County, California",70135,15960
1500000US060750308002,060750308002,"Block Group 2, Census Tract 308, San Francisco County, California",90921,21581
1500000US060750308003,060750308003,"Block Group 3, Census Tract 308, San Francisco County, California",120099,46738
1500000US060750308004,060750308004,"Block Group 4, Census Tract 308, San Francisco County, California",57758,10810
1500000US060750308005,060750308005,"Block Group 5, Census Tract 308, San Francisco County, California",76626,19100
1500000US060750309001,060750309001,"Block Group 1, Census Tract 309, San Francisco County, California",77905,27840
1500000US060750309002,060750309002,"Block Group 2, Census Tract 309, San Francisco County, California",67808,13031
1500000US060750309003,060750309003,"Block Group 3, Census Tract 309, San Francisco County, California",44564,11331
1500000US060750309004,060750309004,"Block Group 4, Census Tract 309, San Francisco County, California",75168,27307
1500000US060750309005,060750309005,"Block Group 5, Census Tract 309, San Francisco County, California",71366,16331
1500000US060750309006,060750309006,"Block Group 6, Census Tract 309, San Francisco County, California",58653,19610
1500000US060750309007,060750309007,"Block Group 7, Census Tract 309, San Francisco County, California",55179,18412
1500000US060750310001,060750310001,"Block Group 1, Census Tract 310, San Francisco County, California",49218,11588
1500000US060750310002,060750310002,"Block Group 2, Census Tract 310, San Francisco County, California",40098,7037
1500000US060750310003,060750310003,"Block Group 3, Census Tract 310, San Francisco County, California",52009,10871
1500000US060750311001,060750311001,"Block Group 1, Census Tract 311, San Francisco County, California",43120,12904
1500000US060750311002,060750311002,"Block Group 2, Census Tract 311, San Francisco County, California",49825,16829
1500000US060750311003,060750311003,"Block Group 3, Census Tract 311, San Francisco County, California",39277,9516
1500000US060750311004,060750311004,"Block Group 4, Census Tract 311, San Francisco County, California",40302,8454
1500000US060750311005,060750311005,"Block Group 5, Census Tract 311, San Francisco County, California",54130,10960
1500000US060750312011,060750312011,"Block Group 1, Census Tract 312.01, San Francisco County, California",27191,7032
1500000US060750312012,060750312012,"Block Group 2, Census Tract 312.01, San Francisco County, California",23142,5576
1500000US060750312013,060750312013,"Block Group 3, Census Tract 312.01, San Francisco County, California",33896,9167
1500000US060750312014,060750312014,"Block Group 4, Census Tract 312.01, San Francisco County, California",29946,8193
1500000US060750312021,060750312021,"Block Group 1, Census Tract 312.02, San Francisco County, California",30440,5365
1500000US060750312022,060750312022,"Block Group 2, Census Tract 312.02, San Francisco County, California",22642,3441
1500000US060750313011,060750313011,"Block Group 1, Census Tract 313.01, San Francisco County, California",40375,16762
1500000US060750313012,060750313012,"Block Group 2, Census Tract 313.01, San Francisco County, California",29720,6291
1500000US060750313013,060750313013,"Block Group 3, Census Tract 313.01, San Francisco County, California",40256,13463
1500000US060750313021,060750313021,"Block Group 1, Census Tract 313.02, San Francisco County, California",20756,4079
1500000US060750313022,060750313022,"Block Group 2, Census Tract 313.02, San Francisco County, California",29204,6222
1500000US060750313023,060750313023,"Block Group 3, Census Tract 313.02, San Francisco County, California",26823,4945
1500000US060750314001,060750314001,"Block Group 1, Census Tract 314, San Francisco County, California",27445,13000
1500000US060750314002,060750314002,"Block Group 2, Census Tract 314, San Francisco County, California",24106,6863
1500000US060750314003,060750314003,"Block Group 3, Census Tract 314, San Francisco County, California",19551,6078
1500000US060750314004,060750314004,"Block Group 4, Census Tract 314, San Francisco County, California",22205,5684
1500000US060750314005,060750314005,"Block Group 5, Census Tract 314, San Francisco County, California",21250,3261
1500000US060750326011,060750326011,"Block Group 1, Census Tract 326.01, San Francisco County, California",36220,7994
1500000US060750326012,060750326012,"Block Group 2, Census Tract 326.01, San Francisco County, California",43656,6623
1500000US060750326013,060750326013,"Block Group 3, Census Tract 326.01, San Francisco County, California",44119,7031
1500000US060750326021,060750326021,"Block Group 1, Census Tract 326.02, San Francisco County, California",30968,7058
1500000US060750326022,060750326022,"Block Group 2, Census Tract 326.02, San Francisco County, California",41524,7290
1500000US060750326023,060750326023,"Block Group 3, Census Tract 326.02, San Francisco County, California",33229,5387
1500000US060750327001,060750327001,"Block Group 1, Census Tract 327, San Francisco County, California",53841,14787
1500000US060750327002,060750327002,"Block Group 2, Census Tract 327, San Francisco County, California",37376,8554
1500000US060750327003,060750327003,"Block Group 3, Census Tract 327, San Francisco County, California",22946,8137
1500000US060750327004,060750327004,"Block Group 4, Census Tract 327, San Francisco County, California",32777,5405
1500000US060750327005,060750327005,"Block Group 5, Census Tract 327, San Francisco County, California",53767,20957
1500000US060750327006,060750327006,"Block Group 6, Census Tract 327, San Francisco County, California",53621,14570
1500000US060750327007,060750327007,"Block Group 7, Census Tract 327, San Francisco County, California",37171,10362
1500000US060750328011,060750328011,"Block Group 1, Census Tract 328.01, San Francisco County, California",37003,7501
1500000US060750328012,060750328012,"Block Group 2, Census Tract 328.01, San Francisco County, California",32613,5621
1500000US060750328013,060750328013,"Block Group 3, Census Tract 328.01, San Francisco County, California",35085,7196
1500000US060750328021,060750328021,"Block Group 1, Census Tract 328.02, San Francisco County, California",40475,8348
1500000US060750328022,060750328022,"Block Group 2, Census Tract 328.02, San Francisco County, California",32077,7328
1500000US060750328023,060750328023,"Block Group 3, Census Tract 328.02, San Francisco County, California",28062,4676
1500000US060750329011,060750329011,"Block Group 1, Census Tract 329.01, San Francisco County, California",40160,14247
1500000US060750329012,060750329012,"Block Group 2, Census Tract 329.01, San Francisco County, California",33840,7900
1500000US060750329013,060750329013,"Block Group 3, Census Tract 329.01, San Francisco County, California",31847,6936
1500000US060750329014,060750329014,"Block Group 4, Census Tract 329.01, San Francisco County, California",35780,7641
1500000US060750329021,060750329021,"Block Group 1, Census Tract 329.02, San Francisco County, California",36709,9235
1500000US060750329022,060750329022,"Block Group 2, Census Tract 329.02, San Francisco County, California",35167,7103
1500000US060750329023,060750329023,"Block Group 3, Census Tract 329.02, San Francisco County, California",53522,21457
1500000US060750330001,060750330001,"Block Group 1, Census Tract 330, San Francisco County, California",40036,6934
1500000US060750330002,060750330002,"Block Group 2, Census Tract 330, San Francisco County, California",41210,21381
1500000US060750330003,060750330003,"Block Group 3, Census Tract 330, San Francisco County, California",39476,9966
1500000US060750330004,060750330004,"Block Group 4, Census Tract 330, San Francisco County, California",44134,14606
1500000US060750330005,060750330005,"Block Group 5, Census Tract 330, San Francisco County, California",35580,9617
1500000US060750330006,060750330006,"Block Group 6, Census Tract 330, San Francisco County, California",23469,12233
1500000US060750331001,060750331001,"Block Group 1, Census Tract 331, San Francisco County, California",69653,23858
1500000US060750331002,060750331002,"Block Group 2, Census Tract 331, San Francisco County, California",43183,7238
1500000US060750331003,060750331003,"Block Group 3, Census Tract 331, San Francisco County, California",44848,11294
1500000US060750331004,060750331004,"Block Group 4, Census Tract 331, San Francisco County, California",40121,8075
1500000US060750332011,060750332011,"Block Group 1, Census Tract 332.01, San Francisco County, California",8237,1356
1500000US060750332031,060750332031,"Block Group 1, Census Tract 332.03, San Francisco County, California",26271,4404
1500000US060750332032,060750332032,"Block Group 2, Census Tract 332.03, San Francisco County, California",26688,6803
1500000US060750332041,060750332041,"Block Group 1, Census Tract 332.04, San Francisco County, California",26581,4783
1500000US060750332042,060750332042,"Block Group 2, Census Tract 332.04, San Francisco County, California",25950,6574
1500000US060750332043,060750332043,"Block Group 3, Census Tract 332.04, San Francisco County, California",20511,9707
1500000US060750351001,060750351001,"Block Group 1, Census Tract 351, San Francisco County, California",33314,7652
1500000US060750351002,060750351002,"Block Group 2, Census Tract 351, San Francisco County, California",38192,13146
1500000US060750351003,060750351003,"Block Group 3, Census Tract 351, San Francisco County, California",46447,9430
1500000US060750351004,060750351004,"Block Group 4, Census Tract 351, San Francisco County, California",39028,13221
1500000US060750351005,060750351005,"Block Group 5, Census Tract 351, San Francisco County, California",45477,20047
1500000US060750351006,060750351006,"Block Group 6, Census Tract 351, San Francisco County, California",64174,20018
1500000US060750351007,060750351007,"Block Group 7, Census Tract 351, San Francisco County, California",32644,7088
1500000US060750352011,060750352011,"Block Group 1, Census Tract 352.01, San Francisco County, California",33113,11435
1500000US060750352012,060750352012,"Block Group 2, Census Tract 352.01, San Francisco County, California",33082,8737
1500000US060750352013,060750352013,"Block Group 3, Census Tract 352.01, San Francisco County, California",28610,7182
1500000US060750352014,060750352014,"Block Group 4, Census Tract 352.01, San Francisco County, California",37856,6205
1500000US060750352015,060750352015,"Block Group 5, Census Tract 352.01, San Francisco County, California",33502,6921
1500000US060750352021,060750352021,"Block Group 1, Census Tract 352.02, San Francisco County, California",35587,7256
1500000US060750352022,060750352022,"Block Group 2, Census Tract 352.02, San Francisco County, California",35374,4988
1500000US060750352023,060750352023,"Block Group 3, Census Tract 352.02, San Francisco County, California",29490,4283
1500000US060750353001,060750353001,"Block Group 1, Census Tract 353, San Francisco County, California",37020,14069
1500000US060750353002,060750353002,"Block Group 2, Census Tract 353, San Francisco County, California",34152,7493
1500000US060750353003,060750353003,"Block Group 3, Census Tract 353, San Francisco County, California",33258,13962
1500000US060750353004,060750353004,"Block Group 4, Census Tract 353, San Francisco County, California",40382,20576
1500000US060750353005,060750353005,"Block Group 5, Census Tract 353, San Francisco County, California",33549,7963
1500000US060750353006,060750353006,"Block Group 6, Census Tract 353, San Francisco County, California",26737,8221
1500000US060750354001,060750354001,"Block Group 1, Census Tract 354, San Francisco County, California",36824,6948
1500000US060750354002,060750354002,"Block Group 2, Census Tract 354, San Francisco County, California",36283,8162
1500000US060750354003,060750354003,"Block Group 3, Census Tract 354, San Francisco County, California",39502,16739
1500000US060750354004,060750354004,"Block Group 4, Census Tract 354, San Francisco County, California",34014,7926
1500000US060750354005,060750354005,"Block Group 5, Census Tract 354, San Francisco County, California",47381,15259
1500000US060750401001,060750401001,"Block Group 1, Census Tract 401, San Francisco County, California",99157,30746
1500000US060750401002,060750401002,"Block Group 2, Census Tract 401, San Francisco County, California",50187,9367
1500000US060750401003,060750401003,"Block Group 3, Census Tract 401, San Francisco County, California",36848,8859
1500000US060750401004,060750401004,"Block Group 4, Census Tract 401, San Francisco County, California",73719,24507
1500000US060750402001,060750402001,"Block Group 1, Census Tract 402, San Francisco County, California",65777,18557
1500000US060750402002,060750402002,"Block Group 2, Census Tract 402, San Francisco County, California",31346,8237
1500000US060750402003,060750402003,"Block Group 3, Census Tract 402, San Francisco County, California",35836,12283
1500000US060750402004,060750402004,"Block Group 4, Census Tract 402, San Francisco County, California",88014,20588
1500000US060750426011,060750426011,"Block Group 1, Census Tract 426.01, San Francisco County, California",34508,12758
1500000US060750426012,060750426012,"Block Group 2, Census Tract 426.01, San Francisco County, California",42120,8234
1500000US060750426021,060750426021,"Block Group 1, Census Tract 426.02, San Francisco County, California",46381,10842
1500000US060750426022,060750426022,"Block Group 2, Census Tract 426.02, San Francisco County, California",46275,12036
1500000US060750426023,060750426023,"Block Group 3, Census Tract 426.02, San Francisco County, California",57574,13709
1500000US060750427001,060750427001,"Block Group 1, Census Tract 427, San Francisco County, California",37022,11906
1500000US060750427002,060750427002,"Block Group 2, Census Tract 427, San Francisco County, California",37777,8493
1500000US060750427003,060750427003,"Block Group 3, Census Tract 427, San Francisco County, California",34300,9317
1500000US060750428001,060750428001,"Block Group 1, Census Tract 428, San Francisco County, California",92517,20148
1500000US060750428002,060750428002,"Block Group 2, Census Tract 428, San Francisco County, California",154900,40124
1500000US060750428003,060750428003,"Block Group 3, Census Tract 428, San Francisco County, California",86134,22659
1500000US060750451001,060750451001,"Block Group 1, Census Tract 451, San Francisco County, California",41437,11843
1500000US060750451002,060750451002,"Block Group 2, Census Tract 451, San Francisco County, California",67457,21631
1500000US060750451003,060750451003,"Block Group 3, Census Tract 451, San Francisco County, California",27368,7037
1500000US060750452001,060750452001,"Block Group 1, Census Tract 452, San Francisco County, California",38934,12193
1500000US060750452002,060750452002,"Block Group 2, Census Tract 452, San Francisco County, California",46130,16106
1500000US060750452003,060750452003,"Block Group 3, Census Tract 452, San Francisco County, California",69952,12440
1500000US060750452004,060750452004,"Block Group 4, Census Tract 452, San Francisco County, California",50748,14530
1500000US060750452005,060750452005,"Block Group 5, Census Tract 452, San Francisco County, California",39765,6989
1500000US060750476001,060750476001,"Block Group 1, Census Tract 476, San Francisco County, California",34351,7146
1500000US060750476002,060750476002,"Block Group 2, Census Tract 476, San Francisco County, California",42931,16827
1500000US060750476003,060750476003,"Block Group 3, Census Tract 476, San Francisco County, California",50433,14795
1500000US060750476004,060750476004,"Block Group 4, Census Tract 476, San Francisco County, California",46494,8708
1500000US060750477011,060750477011,"Block Group 1, Census Tract 477.01, San Francisco County, California",47233,8985
1500000US060750477012,060750477012,"Block Group 2, Census Tract 477.01, San Francisco County, California",36732,5850
1500000US060750477013,060750477013,"Block Group 3, Census Tract 477.01, San Francisco County, California",39635,7688
1500000US060750477021,060750477021,"Block Group 1, Census Tract 477.02, San Francisco County, California",37125,7080
1500000US060750477022,060750477022,"Block Group 2, Census Tract 477.02, San Francisco County, California",48079,15000
1500000US060750477023,060750477023,"Block Group 3, Census Tract 477.02, San Francisco County, California",38557,6900
1500000US060750478011,060750478011,"Block Group 1, Census Tract 478.01, San Francisco County, California",33103,9747
1500000US060750478012,060750478012,"Block Group 2, Census Tract 478.01, San Francisco County, California",38958,7427
1500000US060750478013,060750478013,"Block Group 3, Census Tract 478.01, San Francisco County, California",44459,9274
1500000US060750478021,060750478021,"Block Group 1, Census Tract 478.02, San Francisco County, California",37764,7990
1500000US060750478022,060750478022,"Block Group 2, Census Tract 478.02, San Francisco County, California",35955,6148
1500000US060750478023,060750478023,"Block Group 3, Census Tract 478.02, San Francisco County, California",32513,6393
1500000US060750479011,060750479011,"Block Group 1, Census Tract 479.01, San Francisco County, California",53552,15234
1500000US060750479012,060750479012,"Block Group 2, Census Tract 479.01, San Francisco County, California",49620,16487
1500000US060750479013,060750479013,"Block Group 3, Census Tract 479.01, San Francisco County, California",33362,6248
1500000US060750479014,060750479014,"Block Group 4, Census Tract 479.01, San Francisco County, California",27076,9603
1500000US060750479015,060750479015,"Block Group 5, Census Tract 479.01, San Francisco County, California",77271,37173
1500000US060750479021,060750479021,"Block Group 1, Census Tract 479.02, San Francisco County, California",48071,11636
1500000US060750479022,060750479022,"Block Group 2, Census Tract 479.02, San Francisco County, California",34549,7436
1500000US060750479023,060750479023,"Block Group 3, Census Tract 479.02, San Francisco County, California",49153,14117
1500000US060750601001,060750601001,"Block Group 1, Census Tract 601, San Francisco County, California",80608,15922
1500000US060750604001,060750604001,"Block Group 1, Census Tract 604, San Francisco County, California",36409,5058
1500000US060750605021,060750605021,"Block Group 1, Census Tract 605.02, San Francisco County, California",6374,1318
1500000US060750605022,060750605022,"Block Group 2, Census Tract 605.02, San Francisco County, California",7893,2337
1500000US060750605023,060750605023,"Block Group 3, Census Tract 605.02, San Francisco County, California",18198,3263
1500000US060750607001,060750607001,"Block Group 1, Census Tract 607, San Francisco County, California",61397,6147
1500000US060750607002,060750607002,"Block Group 2, Census Tract 607, San Francisco County, California",71938,46261
1500000US060750607003,060750607003,"Block Group 3, Census Tract 607, San Francisco County, California",105691,30163
1500000US060750610001,060750610001,"Block Group 1, Census Tract 610, San Francisco County, California",55110,8806
1500000US060750610002,060750610002,"Block Group 2, Census Tract 610, San Francisco County, California",24993,3715
1500000US060750611001,060750611001,"Block Group 1, Census Tract 611, San Francisco County, California",16314,5583
1500000US060750611002,060750611002,"Block Group 2, Census Tract 611, San Francisco County, California",13310,4753
1500000US060750611003,060750611003,"Block Group 3, Census Tract 611, San Francisco County, California",11354,2592
1500000US060750612001,060750612001,"Block Group 1, Census Tract 612, San Francisco County, California",16583,3394
1500000US060750612002,060750612002,"Block Group 2, Census Tract 612, San Francisco County, California",17563,2392
1500000US060750614001,060750614001,"Block Group 1, Census Tract 614, San Francisco County, California",55224,12174
1500000US060750614002,060750614002,"Block Group 2, Census Tract 614, San Francisco County, California",76312,13505
1500000US060750614003,060750614003,"Block Group 3, Census Tract 614, San Francisco County, California",73549,18162
1500000US060750615001,060750615001,"Block Group 1, Census Tract 615, San Francisco County, California",133369,33655
1500000US060750615002,060750615002,"Block Group 2, Census Tract 615, San Francisco County, California",79543,18117
1500000US060750615003,060750615003,"Block Group 3, Census Tract 615, San Francisco County, California",204284,77214
1500000US060750615004,060750615004,"Block Group 4, Census Tract 615, San Francisco County, California",101836,22065
1500000US060750615005,060750615005,"Block Group 5, Census Tract 615, San Francisco County, California",46491,43316
1500000US060750615006,060750615006,"Block Group 6, Census Tract 615, San Francisco County, California",67834,14477
1500000US060759802001,060759802001,"Block Group 1, Census Tract 9802, San Francisco County, California",33490,15903
1500000US060759803001,060759803001,"Block Group 1, Census Tract 9803, San Francisco County, California",109604,14837
1500000US060759804011,060759804011,"Block Group 1, Census Tract 9804.01, San Francisco County, California",-,**
1500000US060759805011,060759805011,"Block Group 1, Census Tract 9805.01, San Francisco County, California",13967,3411
1500000US060759806001,060759806001,"Block Group 1, Census Tract 9806, San Francisco County, California",25690,8019
1500000US060759809001,060759809001,"Block Group 1, Census Tract 9809, San Francisco County, California",53663,18464
1500000US060759901000,060759901000,"Block Group 0, Census Tract 9901, San Francisco County, California",-,**
